Total_words: 1194 
Word	Word_Count
('TX', 'Department')	1	
('resume', 'Attach')	1	
('SaaS', 'platform')	1	
('something', 'catch')	1	
('analytical', 'consulting')	1	
('Outlier', 'identification')	1	
('computer', 'science')	1	
('implementation', 'solution')	1	
('Services', 'team')	1	
('technology', 'stack')	1	
('data', 'science')	1	
('Revionics', 'immediate')	1	
('evolve', 'create')	1	
('background', 'fluent')	1	
('offers', 'competitive')	1	
('recommendations', 'value')	1	
('model', 'quality')	1	
('solutions', 'leverage')	1	
('emerging', 'new')	1	
('work', 'employer')	1	
('Enterprise', 'Miner')	1	
('LinkedIn', 'First')	1	
('nearest', 'neighbors')	1	
('presentation', 'skills')	1	
('job', 'Describe')	1	
('500', 'Red')	1	
('record', 'success')	1	
('made', 'possible')	1	
('elasticity', 'curves')	1	
('Job', 'Description')	1	
('execute', 'fact')	1	
('solutions', 'business')	1	
('statistical', 'methods')	1	
('within', 'complex')	1	
('collaborative', 'filtering')	1	
('Data', 'Mining')	1	
('GNS', 'simple')	1	
('industry', 'experience')	1	
('tools', 'Informatica')	1	
('Services', 'including')	1	
('Strong', 'knowledge')	1	
('Phone', 'number')	1	
('proficiency', 'analytical')	1	
('advise', 'client')	1	
('eg', 'ED')	1	
('promotion', 'placement')	1	
('Check', 'Data')	1	
('possible', 'healthcare')	1	
('become', 'trusted')	1	
('SAS', 'Enterprise')	1	
('annual', 'revenue')	1	
('Demonstrated', 'ability')	1	
('First', 'name')	1	
('Java', 'Programming')	1	
('Deliver', 'Analytical')	1	
('star', 'team')	1	
('enter', 'names')	1	
('actionable', 'explainable')	1	
('high', 'performance')	1	
('senior', 'levels')	1	
('ensure', 'model')	1	
('U', 'Citizen')	1	
('unique', 'Try')	1	
('targeting', '15')	1	
('fluent', 'data')	1	
('core', 'scientific')	1	
('presentations', 'Advise')	1	
('retailers', 'sizes')	1	
('smart', 'driven')	1	
('ability', 'present')	1	
('experience', 'analytical')	1	
('Analytics', 'background')	1	
('Recruiters', 'please')	1	
('name', 'email')	1	
('Competitive', 'Impact')	1	
('visits', '30')	1	
('services', 'Store')	1	
('referrals', 'Please')	1	
('part', 'growth')	1	
('data', 'driven')	1	
('people', 'serve')	1	
('problems', 'using')	1	
('users', 'merchants')	1	
('also', 'educator')	1	
('R', 'Strong')	1	
('trees', 'collaborative')	1	
('creative', 'problem')	1	
('decision', 'trees')	1	
('enabling', 'personalized')	1	
('stack', 'Need')	1	
('credit', 'referrals')	1	
('rigor', 'creative')	1	
('Revionics', 'industry')	1	
('Store', 'Zone')	1	
('future', 'proof')	1	
('Strong', 'proficiency')	1	
('plus', '4')	1	
('precision', 'targeting')	1	
('going', 'use')	1	
('data', 'management')	1	
('Markdown', 'Optimization')	1	
('current', 'employer')	1	
('behind', 'Revionics')	1	
('Securities', 'Hot')	1	
('growth', 'looking')	1	
('background', 'programming')	1	
('use', 'solutions')	1	
('preferred', 'least')	1	
('SAS', 'ability')	1	
('Familiarity', 'Classification')	1	
('analysis', 'deliver')	1	
('Hands', 'experience')	1	
('science', 'development')	1	
('problem', 'solving')	1	
('Proficiency', 'Reporting')	1	
('transforming', 'data')	1	
('Responsibilities', 'Revionics')	1	
('personalized', 'actionable')	1	
('mathematical', 'computational')	1	
('measurement', 'exercises')	1	
('paste', 'resume')	1	
('change', 'believe')	1	
('Oracle', 'PL')	1	
('enhancements', 'algorithmic')	1	
('team', 'explain')	1	
('Global', 'Red')	1	
('analytical', 'applications')	1	
('Ph', 'D')	1	
('Advise', 'configuration')	1	
('audiences', 'Strong')	1	
('Scientist', 'primary')	1	
('healthcare', 'anything')	1	
('Linear', 'Programming')	1	
('Jobs', 'List')	1	
('Medication', 'Adherence')	1	
('etc', 'goal')	1	
('Name', 'Last')	1	
('techniques', 'regression')	1	
('Using', 'Apply')	1	
('product', 'price')	1	
('curves', 'promotional')	1	
('clustering', 'decision')	1	
('wide', 'data')	1	
('Scientist', 'Austin')	1	
('payers', 'providers')	1	
('goods', 'stores')	1	
('make', 'intelligent')	1	
('models', 'keep')	1	
('Scientist', 'individual')	1	
('demand', 'based')	1	
('difficult', 'problems')	1	
('touch', 'points')	1	
('capabilities', 'Revionics')	1	
('within', 'larger')	1	
('ROI', '33')	1	
('Fast', '500')	1	
('strong', 'teams')	1	
('larger', 'technology')	1	
('sets', 'healthcare')	1	
('applications', 'Crystal')	1	
('algorithmic', 'enhancements')	1	
('understand', 'factors')	1	
('also', 'good')	1	
('space', 'allocation')	1	
('+', '5')	1	
('optimize', 'Revionics')	1	
('paced', 'environment')	1	
('complex', 'information')	1	
('sporting', 'goods')	1	
('citizen', 'seeking')	1	
('sites', 'optimize')	1	
('Object', 'oriented')	1	
('work', 'current')	1	
('advanced', 'predictive')	1	
('Resident', 'Non')	1	
('Firm', 'understanding')	1	
('platforms', 'help')	1	
('use', 'Revionics')	1	
('client', 'mid')	1	
('data', 'Evaluating')	1	
('best', 'class')	1	
('Price', 'Promotion')	1	
('Cloud', 'based')	1	
('constraints', 'Conducting')	1	
('Resume', 'Attach')	1	
('models', 'elasticity')	1	
('Understanding', 'exploring')	1	
('huge', 'plus')	1	
('expected', 'master')	1	
('dynamic', 'workplace')	1	
('online', 'store')	1	
('data', 'analytics')	1	
('Familiarity', 'Retail')	1	
('Item', 'Clustering')	1	
('End', 'End')	1	
('red', 'First')	1	
('conformance', 'business')	1	
('1', 'MS')	1	
('related', 'topics')	1	
('willing', 'relocate')	1	
('working', 'Healthcare')	1	
('predictions', 'events')	1	
('adoption', 'increased')	1	
('speed', 'ROI')	1	
('contact', 'information')	1	
('experience', 'intelligent')	1	
('life', 'insurance')	1	
('EHR', 'data')	1	
('science', 'ensure')	1	
('applied', 'mathematics')	1	
('15', 'years')	1	
('analytics', 'demand')	1	
('estimation', 'Familiarity')	1	
('delivering', 'best')	1	
('driven', 'decisions')	1	
('simple', 'cannot')	1	
('Earliest', 'start')	1	
('Programming', 'Genetic')	1	
('Company', 'information')	1	
('IE11', 'Read')	1	
('features', 'components')	1	
('families', 'life')	1	
('mining', 'Additional')	1	
('technological', 'advances')	1	
('authorization', 'Canadian')	1	
('Connecting', 'LinkedIn')	1	
('using', 'complex')	1	
('Mining', 'Machine')	1	
('value', 'customers')	1	
('basis', 'Understanding')	1	
('pharmaceutical', 'companies')	1	
('raquo', 'POWERED')	1	
('3', 'Commercialization')	1	
('value', 'conformance')	1	
('communication', 'skills')	1	
('value', 'addition')	1	
('100', 'Software')	1	
('maximum', 'likelihood')	1	
('merchandising', 'strategy')	1	
('analytics', 'MS')	1	
('background', 'working')	1	
('costs', 'time')	1	
('increased', 'healthcare')	1	
('data', 'using')	1	
('Canadian', 'Citizen')	1	
('physics', 'computer')	1	
('Analysis', 'Item')	1	
('complex', 'mathematical')	1	
('work', 'fast')	1	
('Providing', 'standard')	1	
('shopping', 'episode')	1	
('Promotion', 'Markdown')	1	
('improve', 'outcomes')	1	
('technical', 'audiences')	1	
('business', 'users')	1	
('software', 'packages')	1	
('using', 'various')	1	
('experience', 'related')	1	
('neighbors', 'association')	1	
('value', 'measurement')	1	
('EOE', 'phone')	1	
('using', 'tools')	1	
('pricing', 'optimization')	1	
('complex', 'data')	1	
('enhancements', 'better')	1	
('data', 'enabling')	1	
('points', 'Omni')	1	
('retailers', 'Big')	1	
('PL', 'SQL')	1	
('analytics', 'huge')	1	
('big', 'data')	1	
('End', 'Merchandise')	1	
('Analysis', 'Providing')	1	
('JobScore', 'Data')	1	
('com', 'Role')	1	
('Optimization', 'Familiarity')	1	
('driven', 'people')	1	
('components', 'consumer')	1	
('vacation', 'health')	1	
('concepts', 'behind')	1	
('Technology', 'Fast')	1	
('stores', 'eCommerce')	1	
('First', 'Name')	1	
('meet', 'business')	1	
('transformation', 'techniques')	1	
('Back', 'Jobs')	1	
('approaches', 'must')	1	
('sets', 'experience')	1	
('insurance', 'long')	1	
('Excellent', 'communication')	1	
('retail', 'data')	1	
('Fields', 'Send')	1	
('strategy', 'utilizing')	1	
('Experience', 'Data')	1	
('platform', 'software')	1	
('solutions', 'configuration')	1	
('Network', 'raquo')	1	
('scalable', 'high')	1	
('Revionics', 'JobScore')	1	
('Data', 'Fast')	1	
('LinkedIn', 'IE11')	1	
('revenue', 'across')	1	
('Revionics', 'recognized')	1	
('right', 'product')	1	
('Must', 'Skills')	1	
('Excellent', 'track')	1	
('comprehensive', 'set')	1	
('industry', 'powerful')	1	
('interesting', 'meaningful')	1	
('years', 'GNS')	1	
('Adherence', 'Using')	1	
('Modeler', 'RapidMiner')	1	
('start', 'date')	1	
('Position', 'Required')	1	
('term', 'disability')	1	
('visualization', 'data')	1	
('Resident', 'Desired')	1	
('Analyzing', 'demand')	1	
('solutions', 'future')	1	
('creating', 'change')	1	
('personnel', 'Firm')	1	
('performance', 'Cloud')	1	
('Besides', 'well')	1	
('perfect', 'job')	1	
('Last', 'Name')	1	
('methodologies', 'Data')	1	
('methodologies', 'Familiarity')	1	
('Genetic', 'Algorithms')	1	
('populations', 'data')	1	
('love', 'meet')	1	
('business', 'acumen')	1	
('increased', 'technological')	1	
('experts', 'field')	1	
('Additional', 'programming')	1	
('data', '2')	1	
('planning', 'pricing')	1	
('3', 'Experience')	1	
('level', 'understanding')	1	
('Spread', 'Word')	1	
('Federal', 'mandates')	1	
('extensive', 'background')	1	
('materials', 'convenience')	1	
('needs', 'Analyzing')	1	
('Workbenches', 'outstanding')	1	
('Clustering', 'methods')	1	
('creative', 'say')	1	
('Familiarity', 'regression')	1	
('Please', 'enter')	1	
('eye', 'References')	1	
('sets', 'analytical')	1	
('company', 'empowers')	1	
('solutions', 'resulting')	1	
('would', 'love')	1	
('field', 'track')	1	
('quality', 'Analyzing')	1	
('salaries', 'stock')	1	
('years', 'experience')	1	
('Healthcare', 'data')	1	
('science', 'business')	1	
('advances', 'made')	1	
('concepts', 'business')	1	
('Preferred', 'Candidate')	1	
('readmissions', 'etc')	1	
('probability', 'amp')	1	
('allocation', 'optimal')	1	
('Reporting', 'Business')	1	
('deliver', 'clients')	1	
('referred', 'position')	1	
('results', 'Deploying')	1	
('Advocating', 'usability')	1	
('revionics', 'com')	1	
('services', 'customers')	1	
('Join', 'Talent')	1	
('customers', 'meeting')	1	
('teams', 'supercharge')	1	
('Cognos', 'SQL')	1	
('2', 'extensive')	1	
('answer', 'Yes')	1	
('Automation', 'tools')	1	
('plus', 'Company')	1	
('strong', 'industry')	1	
('utilizing', 'comprehensive')	1	
('passion', 'creating')	1	
('usability', 'enhancements')	1	
('proficiency', 'working')	1	
('work', 'authorization')	1	
('Position', 'Must')	1	
('data', 'transformation')	1	
('analysis', 'meet')	1	
('position', 'willing')	1	
('MS', 'PhD')	1	
('Modeling', 'using')	1	
('large', 'data')	1	
('4', 'Must')	1	
('financial', 'performance')	1	
('exciting', 'market')	1	
('price', 'promotion')	1	
('techniques', 'understand')	1	
('data', 'visualization')	1	
('candidate', 'bring')	1	
('etc', 'Preferred')	1	
('optimization', 'techniques')	1	
('characteristics', 'seasonality')	1	
('visit', 'www')	1	
('customer', 'specific')	1	
('stock', 'options')	1	
('Web', 'site')	1	
('functional', 'enhancements')	1	
('Sunopsis', 'SSIS')	1	
('Understanding', 'business')	1	
('Attributes', 'Object')	1	
('drug', 'building')	1	
('class', 'analytical')	1	
('Python', 'Perl')	1	
('improved', 'customer')	1	
('analytics', 'assets')	1	
('docx', 'paste')	1	
('2', 'Working')	1	
('optimal', 'results')	1	
('convenience', 'general')	1	
('Required', 'fields')	1	
('immediate', 'opening')	1	
('Reports', 'Cognos')	1	
('Hot', '100')	1	
('Healthcare', 'big')	1	
('maximum', 'value')	1	
('addition', 'implementation')	1	
('master', 'science')	1	
('Optimization', 'solution')	1	
('Scientist', 'deliver')	1	
('individuals', 'create')	1	
('customer', 'needs')	1	
('stratifying', 'data')	1	
('analytical', 'optimization')	1	
('customers', 'Store')	1	
('supercharge', 'performance')	1	
('programming', 'C++')	1	
('analytics', 'company')	1	
('List', 'Apply')	1	
('unlock', 'knowledge')	1	
('Experienced', 'GNS')	1	
('advanced', 'concepts')	1	
('team', 'emerging')	1	
('Key', 'Value')	1	
('platform', 'solutions')	1	
('implementation', 'going')	1	
('statistics', '2')	1	
('across', 'touch')	1	
('team', 'strong')	1	
('resume', 'file')	1	
('services', 'methodologies')	1	
('support', 'implementation')	1	
('Ability', 'work')	1	
('highly', 'technical')	1	
('demand', 'signals')	1	
('providers', 'pharmaceutical')	1	
('Perl', 'plus')	1	
('Enter', 'information')	1	
('SQL', 'background')	1	
('applications', 'Demonstrated')	1	
('catch', 'eye')	1	
('SPSS', 'Modeler')	1	
('Quadratic', 'Programming')	1	
('regression', 'modeling')	1	
('better', 'meet')	1	
('delivery', 'stand')	1	
('enhance', 'financial')	1	
('techniques', 'least')	1	
('partners', 'improve')	1	
('140+B', 'annual')	1	
('specific', 'business')	1	
('solutions', 'retailers')	1	
('Management', 'amp')	1	
('Subject', 'Message')	1	
('Annealing', 'Familiarity')	1	
('rules', 'text')	1	
('number', 'Resume')	1	
('makes', 'unique')	1	
('get', 'credit')	1	
('plan', 'EOE')	1	
('citizenship', 'employment')	1	
('advanced', 'statistical')	1	
('data', 'would')	1	
('Remember', 'JobScore')	1	
('Role', 'Responsibilities')	1	
('5', 'Excellent')	1	
('mandates', 'increased')	1	
('oriented', 'programming')	1	
('Analysis', 'Services')	1	
('10', 'years')	1	
('site', 'raquo')	1	
('proof', 'retailers')	1	
('philosophy', 'GNS')	1	
('outstanding', 'Data')	1	
('Analytics', 'team')	1	
('science', 'engineering')	1	
('solutions', 'deliver')	1	
('actionable', 'predictions')	1	
('K', 'means')	1	
('Software', 'Company')	1	
('results', 'across')	1	
('us', 'makes')	1	
('Value', 'Item')	1	
('data', 'EHR')	1	
